vid,from,WKT,cost_before,cost_remain,visit_number
2268169106,2200689280,"LINESTRING(8560922.538230626 5356546.674265048,8560883.47041617 5356557.759204035)",3484,18644,223
6552126389,297446497,"LINESTRING(8564351.163599372 5352475.894353247,8564126.099016089 5352459.5658237785)",10351,11777,1310
4704023600,259994951,"LINESTRING(8562999.926799353 5352000.629232505,8563005.02260124 5351949.313714217)",9124,13004,819
2259716087,3793018425,"LINESTRING(8561538.28095848 5353705.864881221,8561808.35845842 5353357.094277154)",6478,15650,338
9567509295,9567509296,"LINESTRING(8562689.082884327 5352138.832660539,8562727.30139847 5352141.748366781)",8891,13237,644
1388221032,7206212792,"LINESTRING(8564573.680281714 5347657.305615171,8564622.090399629 5347517.420149203)",14645,7483,1207
3170068459,2484549198,"LINESTRING(8563496.767483208 5348695.438012354,8563484.877278809 5348694.272161473)",12583,9545,1346
259994571,2371452190,"LINESTRING(8562935.379975468 5348711.759940024,8562937.927876411 5348688.442909255)",11961,10167,1392
2636547246,2259715792,"LINESTRING(8561126.370306054 5352442.654162748,8561025.303568654 5352408.830932885)",8027,14101,439
2021401895,2021401897,"LINESTRING(8560331.425211886 5358519.418014437,8560365.397224458 5358518.250931992)",1973,20077,119
6856626833,6856626835,"LINESTRING(8561467.789032394 5351242.5878581805,8561398.146406623 5351233.258502798)",8985,13143,573
9279952004,256225449,"LINESTRING(8563931.609244118 5347636.322661306,8563939.252946947 5347642.151254859)",13775,8353,1419
3976637310,6487885702,"LINESTRING(8564467.51774243 5349011.971927332,8564476.010745572 5348908.208242804)",13424,8704,818
2267609339,2267609130,"LINESTRING(8562523.469323043 5353313.3530671215,8562517.524220843 5353377.506912203)",8254,13874,1100
2407384869,1388221027,"LINESTRING(8564427.600627657 5347409.010358475,8564457.326138658 5347448.061051633)",14546,7582,1484
2259716121,2259716383,"LINESTRING(8561844.02907162 5353204.875753518,8561822.796563763 5353206.042169521)",6657,15471,345
4153921977,2553794848,"LINESTRING(8564736.745942056 5347512.757336531,8564759.677050542 5347519.168704559)",14852,7276,1521
6512416639,6512416635,"LINESTRING(8564390.23141383 5348160.910694028,8564466.668442115 5347976.135759684)",14146,7982,1182
4560788561,9279952003,"LINESTRING(8564219.52205066 5347149.6479702685,8564327.383190572 5346952.653949743)",14687,7441,1487
297171790,259988473,"LINESTRING(8564489.5995506 5351001.776866927,8564509.133457828 5350747.5618543625)",11790,10338,932
4425042949,4425042848,"LINESTRING(8565198.765313024 5346873.974070652,8565203.86111491 5346879.2193752425)",16069,6059,1577
4425043083,4425043079,"LINESTRING(8565214.052718682 5346924.67880546,8565214.052718682 5346931.089768602)",16111,6017,1594
6208954974,6208954973,"LINESTRING(8564680.692121314 5351070.579371529,8564577.926783286 5351062.999409652)",11798,10330,950
259999336,6512416601,"LINESTRING(8563929.061343176 5352597.776067566,8563943.499448517 5352599.525577479)",9572,12556,1286
5581501021,5581501025,"LINESTRING(8560031.622200947 5358412.047042557,8560051.156108174 5358377.035037158)",1283,20647,75
2410451934,2410451940,"LINESTRING(8566369.101146102 5345380.93080658,8566508.386397645 5345139.688666)",17988,4140,1651
2536140409,1382701786,"LINESTRING(8564532.064566314 5347407.844668658,8564524.420863487 5347393.273558274)",14605,7523,1495
254855254,2966093144,"LINESTRING(8564194.892341545 5349947.646147564,8564197.440242488 5349921.99401172)",12207,9921,1013
2371455102,674094907,"LINESTRING(8564849.702883855 5349204.928820091,8564878.57909454 5348890.137157562)",13803,8325,1473
2200689924,297162561,"LINESTRING(8560300.850400573 5357474.354341818,8560334.822413145 5357402.003637986)",2100,20028,182
6842730577,6856626837,"LINESTRING(8561469.487633022 5351232.675418397,8561405.790109452 5351223.929156767)",8989,13139,1056
260727128,4898261220,"LINESTRING(8567273.60598081 5344391.528140749,8567286.345485523 5344404.346584588)",19162,2966,1679
2410451874,2410451883,"LINESTRING(8566848.106523355 5344484.170927258,8566763.176491927 5344375.796438328)",18899,3229,1695
4425043190,4425043086,"LINESTRING(8565184.32720768 5346932.838213861,8565189.423009567 5346937.500736157)",16109,6019,1607
2200504600,2200504588,"LINESTRING(8560043.512405347 5358145.959107485,8560135.236839289 5358061.349407726)",1407,20677,149
5581477717,2200504377,"LINESTRING(8560093.62112389 5358192.640650667,8560097.018325146 5358202.560508781)",1361,20723,152
4835508610,4835508611,"LINESTRING(8559764.092601947 5358337.938453578,8559843.926831491 5358292.423234984)",994,20838,60
2200504529,2200504845,"LINESTRING(8560463.066760601 5357021.588229224,8560543.750290457 5357036.757870974)",2597,19531,201
4750577621,4750577218,"LINESTRING(8559098.241155552 5358832.784950777,8559083.803050209 5358940.744348533)",231,20683,13
297446492,297446491,"LINESTRING(8562893.76426007 5351116.642349522,8563073.815926697 5351141.13162051)",9925,12203,691
6556690803,6556690819,"LINESTRING(8563290.387506837 5351688.075462409,8563297.18190935 5351639.094106538)",9720,12408,851
297162023,2267608632,"LINESTRING(8562127.69537659 5352790.224129856,8562365.499464586 5352854.957554413)",7554,14574,1069
5581499719,5581501021,"LINESTRING(8560051.156108174 5358377.035037158,8560077.484417917 5358385.788026148)",1311,20619,77
4305701386,6165386799,"LINESTRING(8561736.167931706 5354762.171331458,8561892.439189533 5354730.6728831325)",6685,15443,320
2021401891,2021401892,"LINESTRING(8560365.397224458 5358359.529083889,8560476.655565629 5358358.945552682)",1928,20122,125
2259715906,2259716225,"LINESTRING(8561832.988167534 5352948.267787596,8561948.493010275 5352760.481896579)",7118,15010,463
7914137914,297442184,"LINESTRING(8562873.381052526 5351369.701256996,8562881.87405567 5351261.829683192)",9597,12531,680
6208954965,6208954956,"LINESTRING(8564523.571563171 5351152.79320077,8564519.3250616 5351209.935155251)",11552,10576,944
6512416635,6512416634,"LINESTRING(8564370.697506601 5348212.205332373,8564390.23141383 5348160.910694028)",13946,8182,1176
6167900145,498719211,"LINESTRING(8563151.95155561 5353008.91994092,8563153.650156239 5352996.089644748)",8369,13759,1231
2268169097,2200689280,"LINESTRING(8560922.538230626 5356546.674265048,8560955.660942882 5356415.40625521)",3577,18551,226
2187647493,2912719103,"LINESTRING(8564152.427325832 5351806.448136703,8564182.152836831 5351809.3637388125)",10507,11621,901
6294114058,6294114057,"LINESTRING(8563901.88373312 5348802.696918006,8563913.77393752 5348780.545521027)",12916,9212,1126
6208954956,6208954975,"LINESTRING(8564525.2701638 5351132.385444903,8564523.571563171 5351152.79320077)",11495,10633,937
2188087357,2188087226,"LINESTRING(8564192.344440604 5350187.846849527,8564356.259401258 5350208.252534606)",12125,10003,1002
6842730511,6842730506,"LINESTRING(8561410.036611022 5351498.56569484,8561270.75135948 5351463.579698164)",8901,13227,572
6556690796,6556690800,"LINESTRING(8563427.97415775 5351466.495192863,8563433.91925995 5351424.512157299)",10032,12096,871
7236298927,3958308458,"LINESTRING(8562520.9214221 5350910.235339984,8562525.167923672 5350865.9225675315)",9576,12552,1030
7168578771,1388221044,"LINESTRING(8564490.448850915 5347962.729519109,8564539.708269143 5347827.502432629)",14318,7810,1193
8454163045,8454163043,"LINESTRING(8562768.067813555 5350060.166578505,8562782.505918898 5349847.953016095)",10775,11353,1228
2151892637,2151892638,"LINESTRING(8562116.654472504 5350679.344787134,8562058.052750818 5350672.931242421)",9511,12617,514
6512416622,7007310828,"LINESTRING(8564115.907412317 5350689.256637653,8564139.687821118 5350448.459961514)",11667,10461,981
254855253,256225990,"LINESTRING(8563768.543583777 5350142.954499813,8563800.81699572 5349876.5199446315)",11822,10306,741
253897509,6476883915,"LINESTRING(8563338.797624752 5350638.531396205,8563340.49622538 5350625.704367445)",10654,11474,734
2371457458,256225431,"LINESTRING(8563518.849291379 5348723.418477307,8563522.246492635 5348698.935565875)",12579,9549,1114
2267609106,2267609150,"LINESTRING(8563132.417648382 5352993.173670813,8563120.527443983 5352791.9736759495)",8594,13534,1243
2261287285,6588315372,"LINESTRING(8563884.048426518 5353113.312553667,8563898.486531861 5353114.4789581895)",9129,12999,1313
260545571,6889086466,"LINESTRING(8561680.114110963 5351243.754028262,8561703.04521945 5351004.109146891)",8971,13157,1326
5035955627,344597645,"LINESTRING(8563432.220659323 5347813.5135357715,8563473.836374722 5347768.049766132)",13594,8534,1400
8659414092,6185463976,"LINESTRING(8564306.999983031 5347249.312213139,8564387.683512887 5347332.657983787)",14421,7707,1475
2187811756,2187811936,"LINESTRING(8562366.348764902 5350044.425296494,8562369.745966157 5350020.521919156)",10304,11824,540
2187766878,2496884832,"LINESTRING(8565383.063481223 5346020.777182399,8565616.62106765 5345775.439268501)",16775,5353,1540
2429528292,653490358,"LINESTRING(8565011.06994357 5346750.4188614115,8565072.219566196 5346678.734279202)",16144,5984,1543
6494902327,6494902342,"LINESTRING(8561194.314331194 5354321.202759027,8561168.835321767 5354415.110981226)",5739,16389,328
260730714,259994581,"LINESTRING(8562808.83422864 5350063.664644788,8562835.162538383 5349802.479310694)",10854,11274,701
2912713397,2912713388,"LINESTRING(8564166.865431175 5352044.947407823,8564211.029047517 5352049.612491186)",10349,11779,878
2966093151,2886763060,"LINESTRING(8564188.097939031 5350024.019970543,8564205.933245631 5350016.440860866)",12125,10003,1005
4425042869,4425042959,"LINESTRING(8565259.065635338 5346887.378743814,8565256.517734395 5346894.955306743)",16138,5990,1596
260727116,2410451934,"LINESTRING(8566508.386397645 5345139.688666,8566681.643661756 5344960.800581782)",18244,3884,1654
3958308458,8454206612,"LINESTRING(8562513.277719272 5350981.369442173,8562520.9214221 5350910.235339984)",9531,12597,677
2410451853,2410451855,"LINESTRING(8567432.42513958 5344062.915875604,8567553.875084521 5343945.224231194)",19702,2426,1689
4898300724,260727130,"LINESTRING(8567761.104361206 5343853.169426854,8567804.418677235 5343892.787838738)",19883,2245,1693
3871388260,9620218243,"LINESTRING(8564292.561877688 5352925.523332019,8564311.246484602 5352655.510068362)",9974,12154,1318
2201605419,2201604888,"LINESTRING(8562300.103340387 5357693.160298524,8562305.199142274 5357635.978511639)",4627,17501,276
2200691566,2200689310,"LINESTRING(8560374.739527915 5357294.062101904,8560107.209928917 5356609.100146371)",2984,19144,211
2200691348,2200688764,"LINESTRING(8561458.446728937 5356324.978259419,8561491.569441194 5356150.542222049)",4435,17693,372
2200690241,2200688764,"LINESTRING(8561458.446728937 5356324.978259419,8561527.240054393 5356338.979956083)",4327,17801,373
2259715879,2259716194,"LINESTRING(8561145.054912968 5352306.778829182,8561027.002169281 5352258.9605142055)",8228,13900,567
254854094,6889086473,"LINESTRING(8561123.822405111 5351183.696459124,8561100.891296625 5351180.197971895)",9297,12831,1134
4305701589,2201604767,"LINESTRING(8562031.724441076 5354889.3328182595,8562061.449952075 5354900.415782481)",6760,15368,273
6294114057,2371455096,"LINESTRING(8563901.034432804 5348812.606770559,8563901.88373312 5348802.696918006)",12891,9237,1121
6505327986,7206212786,"LINESTRING(8564816.580171598 5347724.334812356,8564825.922475055 5347620.585476938)",14818,7310,1216
6552013933,6552013932,"LINESTRING(8564346.067797488 5348432.542333835,8564340.122695288 5348532.220309406)",13807,8321,1206
4226816483,2673671489,"LINESTRING(8565084.109770596 5347316.921312621,8564938.03011654 5347214.342181884)",15517,6611,1614
2200504377,2200504568,"LINESTRING(8560057.95051069 5358153.544842306,8560093.62112389 5358192.640650667)",1351,20733,151
2259716025,2259716182,"LINESTRING(8561551.020463193 5353127.892620721,8561693.702915993 5352930.7720476035)",7714,14414,446
4425043205,4425043210,"LINESTRING(8565246.326130625 5346956.150848689,8565246.326130625 5346950.32268451)",16101,6027,1630
3505709867,3505709861,"LINESTRING(8559674.066768635 5358682.811002565,8559811.653419547 5359095.974652382)",1202,20368,44
2024276697,2021401863,"LINESTRING(8560354.356320374 5358055.514284394,8560502.983875372 5357958.068265856)",1813,20237,131
6588315369,6588315368,"LINESTRING(8563892.541429663 5353013.002311594,8563908.678135633 5353014.751899574)",9156,12972,1320
978243032,978243035,"LINESTRING(8567148.75883461 5344180.609006948,8567239.633968238 5344154.390111333)",19354,2774,1708
2389612958,260734076,"LINESTRING(8568171.316413002 5343387.665707601,8568285.122655118 5343271.147765563)",20681,1447,1710
297162561,2200691477,"LINESTRING(8560266.029087689 5357550.206490515,8560300.850400573 5357474.354341818)",2020,20108,179
6859398887,259999335,"LINESTRING(8564336.72549403 5352633.349500448,8564423.354126086 5352643.263432202)",10054,12074,1295
6512416591,6512416601,"LINESTRING(8563929.061343176 5352597.776067566,8563943.499448517 5352440.321522259)",9715,12413,1288
5148150065,5148150062,"LINESTRING(8564079.387498803 5353228.787310766,8564158.372428032 5353237.535456817)",9505,12623,1351
4693475195,5581501021,"LINESTRING(8560051.156108174 5358377.035037158,8560195.537161602 5358755.75522778)",1688,20242,76
4425038780,4425043083,"LINESTRING(8565214.052718682 5346931.089768602,8565214.052718682 5346942.746076532)",16123,6005,1599
6769215333,6494930817,"LINESTRING(8563158.745958123 5353999.822164973,8563398.248646751 5353811.431805271)",8619,13509,311
2021401877,2021401876,"LINESTRING(8560340.767515345 5358165.798734705,8560340.767515345 5358214.230943641)",1825,20225,122
3949693772,3817485693,"LINESTRING(8562305.199142274 5350505.014553342,8562217.721209902 5350495.102899013)",9921,12207,530
8953935207,4637110966,"LINESTRING(8562714.561893757 5349027.711463642,8562711.164692499 5349042.285132101)",11605,10523,624
6552126398,6552126391,"LINESTRING(8563638.600635692 5352127.169844706,8563640.299236322 5352106.176813037)",9804,12324,864
4425042975,4425042974,"LINESTRING(8565242.928929366 5346900.200623153,8565246.326130625 5346900.200623153)",16123,6005,1609
6411673843,6411673839,"LINESTRING(8564102.31860729 5347260.386083748,8564118.45531326 5347246.398038851)",14332,7796,1461
2410451869,260713559,"LINESTRING(8566914.35194787 5344399.685330242,8567004.377781184 5344314.617848137)",18992,3136,1697
3725006323,4404607414,"LINESTRING(8562546.400431529 5348737.408741318,8562553.194834042 5348675.035643005)",11774,10354,618
9620117287,2429620075,"LINESTRING(8564863.291688884 5347627.579777818,8564878.57909454 5347646.814132329)",15016,7112,1516
3805306637,3805306640,"LINESTRING(8562254.241123417 5349278.964701599,8562373.992467731 5349236.991531143)",11022,11106,549
653490367,653490358,"LINESTRING(8565011.06994357 5346750.4188614115,8564921.893410569 5346855.324122701)",16190,5938,1640
6487885701,6487885700,"LINESTRING(8564461.572640229 5349073.181384683,8564361.355203144 5349063.8542032875)",13360,8768,814
6552013930,6552013925,"LINESTRING(8564408.916020744 5348389.407166458,8564415.710423257 5348317.127063715)",13873,8255,1219
297447192,297447195,"LINESTRING(8564543.954770714 5352503.303020691,8564577.926783286 5352158.076338617)",10653,11475,1309
4587145570,4587145572,"LINESTRING(8566009.847113162 5345221.850142676,8565981.82020279 5345220.102018606)",17512,4616,1647
4274096701,4274096699,"LINESTRING(8567870.664101748 5343804.811887747,8567876.609203948 5343697.027914709)",20124,2004,1701
2410451883,2410451884,"LINESTRING(8566837.06561927 5344490.580210716,8566848.106523355 5344484.170927258)",18761,3367,1691
3504757949,4332205796,"LINESTRING(8560156.469347145 5357974.989956293,8560159.866548402 5357962.736315315)",1509,20619,166
2886763049,2886763060,"LINESTRING(8564188.097939031 5350024.019970543,8564191.495140288 5349987.873502939)",12141,9987,1004
4425042974,4425042973,"LINESTRING(8565236.983827166 5346900.200623153,8565242.928929366 5346900.200623153)",16120,6008,1606
299231832,260730700,"LINESTRING(8563849.227113634 5349375.736899051,8564058.154990947 5349395.557834695)",12535,9593,757
2261287131,260545755,"LINESTRING(8562423.251885958 5351943.4824232245,8562424.101186274 5351970.8895226605)",8519,13609,663
6494924158,2279349663,"LINESTRING(8562337.472554216 5354785.503584158,8562345.116257045 5354664.75980856)",7316,14812,287
7007310829,6512416620,"LINESTRING(8564088.72980226 5350972.040348618,8564111.660910746 5350734.151622179)",11380,10748,969
4425043203,4425043209,"LINESTRING(8565236.983827166 5346956.150848689,8565236.983827166 5346949.739868293)",16102,6026,1628
6889126108,297136569,"LINESTRING(8561531.486555964 5350725.405828989,8561556.965565393 5350470.032291056)",9682,12446,1112
7599909457,7599909456,"LINESTRING(8568601.911672344 5342312.84297174,8568649.472489944 5342228.95958409)",22128,0,1735
3875170193,4230603098,"LINESTRING(8564149.030124575 5350692.754940356,8564498.092553744 5350728.321092472)",11809,10319,987
2198750666,1389789587,"LINESTRING(8559900.829952547 5358240.48947562,8559924.610361347 5358174.551524875)",1151,20933,144
2259716310,2259715857,"LINESTRING(8561093.247593796 5352417.578308133,8560985.386453882 5352374.424670016)",8094,14034,465
4144547323,3905599323,"LINESTRING(8564113.359511375 5351730.642802468,8564165.166830545 5351560.957715307)",10733,11395,903
2200691155,2200689390,"LINESTRING(8561996.053827874 5355959.19140164,8561879.69968482 5355564.251087514)",5438,16690,401
2259716214,2259716151,"LINESTRING(8561633.402593678 5352573.28296332,8561135.71260951 5352445.569964182)",7910,14218,433
292229686,2187647491,"LINESTRING(8563615.669527207 5351765.046685328,8563830.54250672 5351777.875284371)",10154,11974,875
3505709856,2258966110,"LINESTRING(8559696.148576807 5358912.733141132,8559837.132428976 5359313.067995041)",1392,20627,101
4425043222,4425043228,"LINESTRING(8565219.148520567 5347019.095254237,8565219.148520567 5346988.788635492)",16020,6108,1613
6556690801,6556690823,"LINESTRING(8563235.182986408 5351715.481809713,8563243.675989553 5351633.846119415)",9670,12458,839
4274096699,3189807159,"LINESTRING(8567860.472497977 5343812.968563491,8567870.664101748 5343804.811887747)",19994,2134,1699
2259715794,2259715865,"LINESTRING(8560920.839629997 5352367.426801611,8560927.634032512 5352351.681616937)",8156,13972,447
5830273150,5830273149,"LINESTRING(8560544.59959077 5357844.285284911,8560652.460730685 5357742.173538547)",2140,19988,188
6512416601,6588315368,"LINESTRING(8563892.541429663 5353013.002311594,8563929.061343176 5352597.776067566)",9557,12571,1283
2629465431,2629465430,"LINESTRING(8563877.254024005 5353043.32854981,8563889.99352872 5353043.911747666)",9109,13019,1266
3741065803,3741065804,"LINESTRING(8561754.85253862 5349958.1402235115,8561760.797640821 5349882.932940638)",10142,11986,1371
2201604921,2201604903,"LINESTRING(8561011.714763625 5354948.830991532,8561020.207766768 5354923.165066197)",4680,17448,266
6485572922,2201604689,"LINESTRING(8561004.071060797 5354495.604497542,8560861.388607997 5354430.859657881)",5909,16219,432
3905599324,3905599323,"LINESTRING(8564113.359511375 5351730.642802468,8564179.604935888 5351738.806424179)",10570,11558,902
2259716314,352708471,"LINESTRING(8561804.111956848 5352181.402062365,8561915.370298019 5351899.747857242)",8179,13949,479
6140856087,2188087189,"LINESTRING(8562261.884826245 5351060.084041343,8562233.00861556 5351051.921014936)",9184,12944,501
296031182,296031212,"LINESTRING(8559291.032326894 5358889.390532753,8559391.249763979 5358923.237334019)",188,20264,2
9620073595,6512368960,"LINESTRING(8563573.204511493 5348280.404323253,8563585.944016207 5348166.156723614)",13115,9013,1135
6494902330,6494902327,"LINESTRING(8561168.835321767 5354415.110981226,8561244.423049737 5354522.4358244045)",5914,16214,331
2259716004,2259716457,"LINESTRING(8561861.86437822 5352780.310041534,8561918.767499276 5352674.17164017)",7396,14732,576
5263363793,5263363790,"LINESTRING(8563801.666296035 5348751.399026353,8563865.363819605 5348594.009531807)",13043,9085,804
5263326947,6185442365,"LINESTRING(8563536.684597978 5348684.362434873,8563629.258332236 5348634.8139601)",12748,9380,797
256225991,6476883895,"LINESTRING(8563504.411186036 5350646.111012417,8563720.982766178 5350671.765143858)",11025,11103,744
297446476,619145658,"LINESTRING(8563674.271248892 5351193.6088467445,8563700.599558635 5350941.720859138)",10752,11376,889
243877183,498719211,"LINESTRING(8563151.95155561 5353008.91994092,8563270.85359961 5353021.750254783)",8476,13652,1229
2966093148,2966093147,"LINESTRING(8564562.63937763 5349983.792458964,8564566.036578886 5349997.201610174)",12464,9664,1398
6531693596,6531693592,"LINESTRING(8560167.510251231 5357939.396091451,8560171.756752802 5357804.607444568)",1717,20411,172
4425042985,4425038761,"LINESTRING(8565213.203418367 5346900.200623153,8565224.244322453 5346911.856892418)",16106,6022,1588
2021401904,2021401914,"LINESTRING(8560321.233608115 5358796.604243839,8560302.549001202 5358701.484669728)",2033,19971,98
6512416633,6512416650,"LINESTRING(8564345.218497174 5348269.912138294,8564362.20450346 5348226.777724355)",13874,8254,1164
292229525,297173747,"LINESTRING(8562235.556516502 5351312.558321633,8562292.45963756 5351318.389217331)",8957,13171,492
6889086484,6856626836,"LINESTRING(8561471.18623365 5351218.098320246,8561490.720140878 5351002.359936864)",9162,12966,583
6487885697,6487885698,"LINESTRING(8564345.218497174 5349103.494788752,8564349.464998744 5349049.280501064)",13161,8967,803
297136585,5773782835,"LINESTRING(8561878.850384504 5351153.376280167,8561893.288489847 5351022.184336424)",9103,13025,1086
4425038760,4425042970,"LINESTRING(8565169.039802024 5346897.286558117,8565169.889102338 5346900.200623153)",16065,6063,1562
260726833,2187766776,"LINESTRING(8565896.040871048 5345467.756197877,8566005.60061159 5345363.44928206)",17342,4786,1642
2187767258,2187766831,"LINESTRING(8566226.418693302 5345111.718966956,8566250.199102102 5344939.241012083)",17973,4155,1652
6494924173,6494924167,"LINESTRING(8562637.275565157 5354262.291873638,8562610.0979551 5354311.287039339)",7989,14139,308
2200688745,2200688974,"LINESTRING(8561712.387522906 5356083.452309463,8561725.976327933 5356050.7826141715)",4824,17304,403
9567509296,9567509297,"LINESTRING(8562409.66308093 5352109.67564836,8562689.082884327 5352138.832660539)",8853,13275,639
260713294,1428169732,"LINESTRING(8564246.699660717 5351502.647403019,8564437.79223143 5351520.140458347)",11041,11087,905
6426035528,6512416612,"LINESTRING(8563841.583410805 5352432.740444708,8563788.92679132 5352428.075169285)",9833,12295,1292
9567509288,9567509291,"LINESTRING(8562748.533906328 5352523.713782931,8562757.876209784 5352560.4532677755)",9361,12767,655
296031232,2433867658,"LINESTRING(8559226.48550301 5359447.878508819,8559217.143199552 5359472.389721321)",695,20841,42
6552035374,6552126401,"LINESTRING(8563604.62862312 5352057.776392698,8563599.532821236 5352123.671002806)",9744,12384,850
5148150063,5148150065,"LINESTRING(8564158.372428032 5353237.535456817,8564198.289542804 5353358.843929831)",9673,12455,1358
2251283942,2251283732,"LINESTRING(8563512.054888865 5348371.337088167,8563453.45316718 5348324.121887843)",13023,9105,1368
2251283882,2251283732,"LINESTRING(8563512.054888865 5348371.337088167,8563517.999991065 5348299.057125705)",12997,9131,1369
3589029731,3589029733,"LINESTRING(8561280.093662936 5350748.144908373,8561274.997861052 5350799.453804409)",9665,12463,652
2267608658,2267608670,"LINESTRING(8562075.888057418 5353137.223875623,8562117.503772818 5353049.160530026)",7923,14205,1051
4425042930,4425042925,"LINESTRING(8565172.437003281 5346855.90693301,8565176.683504853 5346859.986606186)",16023,6105,1549
4364137546,4364137544,"LINESTRING(8565116.383182539 5346577.327763864,8565132.51988851 5346611.712607977)",15963,6165,1538
6595674352,2410451901,"LINESTRING(8566681.643661756 5344652.561747657,8566713.917073699 5344622.84549933)",18623,3505,1677
2268169058,2268169229,"LINESTRING(8561869.508081047 5353395.003492172,8561816.00216125 5353515.1475632265)",6684,15444,349
2259716240,2259716107,"LINESTRING(8561927.260502419 5352518.465296937,8561961.23251499 5352260.126811648)",7916,14212,608
6556690807,6556690811,"LINESTRING(8563395.700745808 5352039.116056908,8563403.344448637 5351986.050931491)",9523,12605,837
6494902363,6494902366,"LINESTRING(8561592.636178592 5353832.428684348,8561695.40151662 5353830.095695444)",6223,15905,344
2258965247,3793104520,"LINESTRING(8559522.042012379 5358616.869915405,8559578.09583312 5358576.021688881)",598,20530,19
4404607414,3525974882,"LINESTRING(8562558.290635929 5348996.81536196,8562546.400431529 5348737.408741318)",11711,10417,610
6487885706,6487885709,"LINESTRING(8564356.259401258 5348897.715350329,8564430.997828916 5348903.5447335765)",13382,8746,801
343609108,2168749751,"LINESTRING(8562109.860069988 5348665.125936882,8562020.68353699 5348632.482273664)",11528,10600,1391
2912713395,2912713383,"LINESTRING(8563995.30676769 5352027.453366038,8564060.70289189 5352035.03411344)",10199,11929,883
4615630749,4404607412,"LINESTRING(8562701.822389042 5348733.328245477,8562700.973088726 5348739.74045403)",11977,10151,1106
344597643,256225449,"LINESTRING(8563931.609244118 5347636.322661306,8563760.050580634 5347474.872070111)",14001,8127,1420
2261287686,2261287131,"LINESTRING(8562424.101186274 5351970.8895226605,8562926.886972327 5352020.4557585325)",9024,13104,668
4750812726,296031209,"LINESTRING(8559333.497342609 5359141.4938042695,8559344.538246693 5359178.259435777)",457,20533,17
4343355576,4343355573,"LINESTRING(8564220.371350974 5350725.988881612,8564198.289542804 5350939.971660837)",11723,10405,988
4404606457,4404607411,"LINESTRING(8562670.398277413 5348730.99653437,8562668.699676786 5348767.138122143)",11975,10153,1122
2200689405,2201604752,"LINESTRING(8561778.632947419 5357556.624777638,8561871.206681676 5357558.37522035)",4088,18040,233
6556669929,2382244008,"LINESTRING(8560936.127035655 5355485.498377126,8561225.738442823 5355561.334308573)",4512,17616,241
292229514,292229525,"LINESTRING(8562292.45963756 5351318.389217331,8562319.637247615 5351064.748631076)",9212,12916,496
6556690813,6556690807,"LINESTRING(8563403.344448637 5351986.050931491,8563452.603866864 5351988.383458118)",9572,12556,841
6552013918,2181393738,"LINESTRING(8564301.05488083 5348774.133284369,8564325.684589945 5348430.210698056)",13686,8442,1192
2408211604,2184449933,"LINESTRING(8564858.195887 5347633.408365899,8564875.181893284 5347654.391313196)",15010,7118,1509
4425042917,4425042820,"LINESTRING(8565245.47683031 5346822.68680366,8565245.47683031 5346826.766462284)",16058,6070,1565
296399881,3817483928,"LINESTRING(8562546.400431529 5349516.233265256,8562659.357373329 5349519.148150078)",10908,11220,539
2410451931,1419995595,"LINESTRING(8566020.038716933 5345086.080149949,8566002.203410333 5345074.426165547)",17641,4487,1650
4898302401,4315351363,"LINESTRING(8566254.445603674 5344920.594937993,8566337.677034473 5344895.539334711)",18086,4042,1657
2410451892,2410451893,"LINESTRING(8566913.502647555 5344553.507955233,8566917.749149127 5344549.429292241)",18820,3308,1662
2200691719,2201605440,"LINESTRING(8561611.320785506 5356031.530883175,8561622.361689594 5356029.780727788)",4642,17486,387
2188087142,6889086472,"LINESTRING(8561124.671705425 5351167.953276953,8561102.589897254 5351163.871715551)",9312,12816,599
2188087050,2188087049,"LINESTRING(8564008.046272403 5349929.573044498,8563810.159299176 5349913.248981566)",12214,9914,751
6208954976,290056953,"LINESTRING(8564461.572640229 5351264.16202832,8564476.010745572 5351127.720821273)",11426,10702,925
2267609248,2267608609,"LINESTRING(8562463.169000728 5353519.813383685,8562524.318623358 5353578.136336836)",8455,13673,1111
1998511554,6294114058,"LINESTRING(8563913.77393752 5348780.545521027,8563915.472538147 5348762.47468358)",12934,9194,1132
6494924160,2279368865,"LINESTRING(8562550.6469331 5354574.348828679,8562584.618945671 5354542.267724428)",7495,14633,295
2200690593,2201604827,"LINESTRING(8560962.455345398 5355109.244629146,8560977.742751054 5355005.996261535)",4589,17539,360
1865214231,1865214220,"LINESTRING(8563382.961241094 5349990.788535446,8563399.097947067 5349846.204023317)",11415,10713,762
4425043092,4425043093,"LINESTRING(8565236.983827166 5346924.095990848,8565242.928929366 5346924.095990848)",16130,5998,1603
259988460,8918233249,"LINESTRING(8562160.818088846 5350193.677040699,8562176.105494503 5350004.197696734)",10130,11998,533
8281752461,5704045894,"LINESTRING(8563420.330454923 5349848.536013761,8563449.206665609 5349595.518457609)",11691,10437,771
3719799531,3875170160,"LINESTRING(8563839.884810178 5350435.050160242,8563836.487608919 5350500.933282634)",12016,10112,995
3793456829,3793456821,"LINESTRING(8567256.619974524 5344374.631128094,8567189.525249695 5344477.178986697)",19243,2885,1673
2201604689,2201605186,"LINESTRING(8561074.562986882 5354464.690238614,8561004.071060797 5354495.604497542)",5752,16376,427
